age,income,credit_score,loan_amount,approved
47,50765,386,36401,0
44,85729,334,1399,0
27,66136,752,45932,1
26,45322,616,27387,1
66,74113,465,26898,1
53,31279,479,41830,1
69,42016,813,15779,1
37,44725,746,9275,1
66,93519,777,3956,1
62,42137,652,41043,1
50,32057,834,18393,0
28,41281,325,28598,0
60,41716,329,16141,1
66,26534,523,49794,0
27,79672,405,8529,0
26,58558,839,30648,1
24,46965,756,22449,0
21,56469,360,4363,0
35,31258,475,33359,0
51,83580,762,31084,0
45,97345,440,22042,1
67,23067,385,24409,1
53,54212,787,23447,0
55,32217,694,3074,1
25,41871,652,29218,1
25,25179,723,10525,1
56,88889,407,38787,1
37,43165,478,10667,1
34,76364,713,46894,1
49,25919,505,45046,0
28,75012,366,11216,1
54,98547,778,2308,0
60,67602,437,1742,1
21,66662,524,31920,1
49,42294,360,28840,1
56,98272,592,20974,1
57,62662,314,11237,0
49,99532,349,7760,1
25,82658,400,14103,0
52,75006,725,45101,0
44,42298,309,49024,1
39,50556,422,47951,0
32,57411,552,17168,1
21,33746,631,14670,0
27,53428,500,35893,0
37,41999,397,31475,1
54,84712,521,43706,1
63,50361,574,32401,1
27,28488,803,8220,0
37,58381,669,22202,0
23,43354,822,29572,1
49,36714,629,3604,0
42,26777,520,28670,0
58,32041,646,8099,1
63,33142,358,10295,0
49,29270,331,4573,0
62,76067,507,30412,0
25,23866,637,3619,0
50,33029,512,30716,1
43,58881,478,45602,1
41,22940,609,49295,0
46,34105,708,38120,0
67,84556,437,35547,0
41,42789,690,13516,0
40,33218,681,31616,1
43,37886,810,15333,1
24,37129,574,22792,0
41,55380,794,34813,0
41,21508,344,9002,1
21,87306,761,24746,0
35,97507,337,9746,0
37,54729,366,33691,1
34,29787,563,33830,1
39,60519,814,46956,1
54,23658,311,43347,0
26,43361,470,45568,0
65,86001,649,6413,0
69,45808,533,44663,0
26,33874,603,2759,0
25,42947,805,34372,1
27,60284,794,14893,1
53,79151,836,27069,0
33,39432,303,23921,0
21,89578,687,25461,1
33,24202,529,47574,1
63,58892,741,38222,0
47,65205,748,11052,0
27,27773,494,5934,1
23,37671,455,1359,0
45,28301,409,38687,1
53,52629,758,27061,0
60,73971,628,20768,0
37,71942,360,44984,1
65,48999,764,43365,0
34,94188,342,48315,1
57,38794,583,21200,1
43,66536,466,23164,0
44,90529,699,28715,1
49,94170,847,47744,0
58,21833,682,32553,0
47,53653,648,45762,0
58,35319,746,30278,1
60,23604,822,46358,1
65,25357,830,46383,0
43,36257,489,13181,1
51,48932,371,14674,1
56,82736,598,16044,1
37,81719,374,41495,0
57,85415,580,20109,1
23,84413,761,42496,1
56,76241,586,26154,1
25,21596,500,47168,0
66,79015,787,6997,0
35,50733,840,33048,1
69,29757,394,43409,0
26,29142,573,9783,0
30,96642,430,42279,0
52,45917,846,47194,0
43,78075,431,24260,0
68,89869,596,39603,1
37,53306,634,23133,1
66,69920,413,34834,0
40,48301,764,10022,1
64,76057,389,42673,1
61,71273,522,42048,0
35,58321,521,43627,1
64,95462,566,29497,0
66,48967,844,31779,1
42,85549,593,13871,0
26,90243,537,35054,0
24,25993,816,33656,0
43,72016,547,3437,1
64,52137,495,2961,1
65,89638,475,36476,1
39,21104,485,16361,0
65,55580,785,24948,1
51,58899,434,31239,1
64,69803,614,31412,0
23,45956,693,23044,1
48,82774,422,46685,1
23,73696,666,32577,1
34,26428,543,12772,0
38,30313,713,1997,1
47,24140,650,25175,1
30,22792,730,32185,1
69,88259,386,36344,1
35,87558,708,38262,1
39,78774,680,16803,0
29,51041,773,41654,1
24,47089,384,16086,0
35,20603,771,11179,0
68,92564,659,46768,1
28,27150,610,43923,1
69,76048,609,27912,0
21,42346,404,13154,0
27,77130,723,9366,1
51,88311,489,46418,1
38,23639,551,48655,1
32,70590,513,11100,0
68,86386,772,34352,0
50,69591,421,6141,0
53,93336,625,23553,1
67,92111,517,22001,1
27,63955,469,12964,0
48,79009,557,2658,1
69,50249,375,8058,1
23,41577,656,38059,1
63,37928,539,46906,0
26,50238,656,16494,0
51,64639,617,2675,0
58,52001,397,13890,1
35,38199,404,20871,1
27,80660,495,35388,0
63,86986,647,46365,1
50,91384,346,21420,1
47,44749,822,40250,0
37,94826,461,13402,0
38,96288,762,8880,1
42,92820,816,18444,0
46,64738,603,35097,1
47,38560,723,44388,1
60,96149,690,14192,1
44,48907,384,35180,1
28,99691,595,32797,0
41,90373,697,22039,1
49,59101,781,34032,0
63,75463,764,42194,1
41,68734,529,48133,0
23,79036,444,9525,0
51,36674,507,45219,1
47,64891,745,43242,1
66,43892,713,15487,1
47,91129,535,43651,1
29,67242,844,16014,0
53,94295,403,4153,1
53,52294,341,14810,1
46,80487,430,9912,0
48,71290,691,1664,1
64,38580,360,49488,1
63,20461,368,15605,0
51,24732,593,1468,0
21,81957,742,5362,0
40,42398,394,39574,1
32,95124,557,48386,0
37,72420,562,27627,1
35,65245,507,44624,0
54,52639,693,46126,0
36,77067,840,10489,1
24,65134,789,14819,1
28,95298,461,17914,0
54,69967,755,33721,0
66,28040,397,39474,1
45,97895,472,26123,0
35,57666,804,1756,0
48,23204,633,6361,1
29,53897,528,6263,1
22,66750,549,37059,1
37,63015,645,29843,1
30,38181,681,14030,1
29,38868,491,35091,0
51,44107,465,2437,1
22,37072,311,40536,1
44,65955,490,14320,1
39,42815,748,33892,1
37,68948,487,29717,0
63,48478,575,46956,1
69,82159,804,6854,1
30,48897,541,30969,0
48,50028,621,12691,1
58,50112,829,43197,0
68,75573,757,14121,1
48,64830,674,1633,0
21,72226,802,18905,1
23,88061,365,27041,0
35,71169,763,20778,1
30,56146,368,41878,1
41,64568,424,35651,0
57,94779,401,24370,1
35,83607,677,17969,0
43,47015,449,42566,0
34,93060,810,15260,1
35,34350,705,39450,0
30,54045,527,1428,0
29,92302,695,36247,1
64,27353,807,31451,1
59,28578,539,18014,1
25,68008,745,2105,1
45,93203,358,42995,1
62,20013,623,48310,0
46,76549,308,28574,1
28,40570,814,27977,1
42,97304,755,3651,0
45,69155,637,27046,1
68,52407,624,38055,0
32,23290,417,34451,1
29,81282,752,37622,1
30,60698,706,16739,1
68,78946,432,16074,0
30,99581,784,10616,1
29,65759,791,45005,1
46,90362,814,25138,0
55,89509,837,20772,1
47,47118,563,26331,0
51,46218,768,13501,0
39,46065,351,33919,0
63,65018,689,41948,0
58,82544,454,44048,0
26,51498,676,41538,1
35,75529,513,13782,1
49,39617,705,21840,1
67,79039,785,27764,1
65,37770,785,21446,1
25,93079,326,3113,1
34,73944,601,27458,0
22,37581,332,35879,0
43,38669,426,7599,0
64,39343,789,16499,1
66,70413,649,9405,1
39,37924,380,30256,0
44,77049,846,7013,1
40,84407,719,17995,1
67,52066,561,13300,1
47,83894,792,13142,1
44,91856,485,10345,1
37,61573,427,7688,0
45,49157,569,16107,1
66,99820,500,42399,0
51,73386,529,24113,1
48,93039,447,11680,1
48,72625,790,27881,0
42,31489,513,23206,0
25,98395,441,36595,0
64,31015,837,14455,0
62,33096,648,27683,0
28,45562,531,41162,1
58,99738,742,36255,0
48,86559,612,48944,0
67,76156,500,40042,1
32,45848,567,28355,0
45,87315,302,6299,0
58,70852,652,26103,0
64,68548,442,39375,0
35,77151,436,9914,1
64,30426,348,27058,0
61,32536,471,43157,0
54,96887,455,42246,1
65,84556,320,19432,1
33,89519,349,47059,1
28,68030,474,22942,1
33,27385,560,34309,1
56,76746,721,12214,0
26,42542,638,18935,1
58,40223,788,28715,1
52,55504,715,28735,0
41,72558,739,5263,1
64,73784,553,46072,1
64,45067,726,49117,1
69,30051,542,46666,1
27,63299,480,40287,0
46,45167,649,36609,1
35,55502,347,48906,0
69,76039,531,1462,1
62,87028,692,47478,0
43,20682,554,45276,1
58,45204,385,17014,0
61,83159,394,35932,0
35,40866,345,4527,0
68,66662,335,45018,1
60,41131,309,39147,0
36,71392,543,44456,1
52,64714,326,43264,0
57,21093,702,1482,1
38,99021,331,49263,1
40,30683,345,12664,0
66,61392,762,15363,0
22,25334,367,15277,0
43,94046,316,46930,1
50,83712,484,4589,0
23,43900,816,2846,0
66,51107,354,27690,1
59,76660,661,38576,1
67,62822,788,16310,0
69,44646,303,40975,0
21,74400,479,14907,0
61,85979,318,10289,1
42,68417,430,32821,0
49,82038,797,48990,0
34,83505,584,28535,0
68,91210,480,15350,1
48,21869,675,1680,0
41,73800,363,48625,1
65,62971,778,17359,0
52,47497,838,15628,1
26,64311,613,13031,0
21,20770,617,25984,0
41,70105,771,8604,0
24,49000,569,35973,1
23,21559,772,5026,0
69,72598,843,21414,1
50,64327,786,16310,0
51,26982,347,14179,0
54,38824,646,24185,1
39,29147,769,12645,0
40,27078,593,40362,0
43,85853,332,29676,1
60,57212,662,14400,1
45,65456,788,3899,0
35,83803,323,18448,1
58,42062,837,21565,1
43,65423,349,15618,1
22,97716,394,6387,0
35,33384,518,19583,1
64,32128,680,40065,1
55,32473,578,42331,1
30,22366,464,31049,0
34,47578,358,42868,1
47,65649,741,16835,1
34,35327,549,6395,1
55,87101,747,28825,0
53,78136,391,32861,1
21,56969,577,31327,1
54,97745,313,10823,0
39,32929,378,35031,0
44,30444,733,23813,0
62,28756,776,1655,0
24,23453,801,22167,0
56,68424,539,24944,0
33,62262,663,33414,0
52,67292,700,30674,1
29,46326,441,8329,1
59,53025,538,43557,1
36,34788,791,30391,1
23,78939,828,1599,0
40,75373,308,14491,1
30,21046,683,5919,0
42,26646,567,35502,1
68,71384,621,7955,0
23,79938,698,1449,1
31,73229,717,32358,0
45,78984,848,28366,0
62,46287,679,24155,0
68,40125,792,37631,1
28,54836,559,29476,0
29,77735,642,22757,0
35,91359,828,21875,1
52,46025,401,40027,0
23,52996,517,4698,1
24,56020,595,19669,0
50,40421,403,18214,0
33,44809,432,45369,1
64,77609,820,13322,0
41,37241,359,21542,1
61,67417,575,33592,0
66,29068,422,16023,1
39,84729,766,41108,1
59,46834,647,47620,1
68,89730,788,48327,0
42,99235,331,44152,0
40,71544,473,12246,0
57,88860,664,35873,1
51,63911,792,29052,0
30,81963,836,31849,1
38,59029,460,6382,0
63,46832,624,22850,1
59,21432,584,18557,0
66,20480,486,37867,0
40,88506,458,39874,1
38,54433,837,40903,0
31,72406,741,15434,0
42,34265,384,22192,0
64,94144,614,21571,1
38,92786,745,27101,0
54,20944,538,21105,1
43,54820,346,11609,0
21,30542,577,12927,1
30,78323,763,45344,0
21,93239,664,35287,1
58,79998,473,33387,0
59,96739,390,46392,0
69,63743,622,33943,0
29,49922,479,48319,1
51,33965,726,30753,0
27,40387,408,33128,1
37,54354,845,48460,0
55,69541,626,16553,1
68,23728,750,39695,0
57,78193,567,31255,0
38,45394,570,19612,0
53,97835,803,16245,0
24,26480,571,37598,1
43,71806,558,7205,1
31,67232,537,10251,1
29,89642,706,8956,0
50,96656,603,33309,0
28,58920,738,35247,1
60,88041,529,23147,1
25,93334,602,26562,0
32,84918,718,47546,1
21,44253,463,15301,0
35,29003,444,10434,0
45,94435,653,45988,1
38,34714,428,44645,1
58,35861,554,15116,1
62,23316,780,5738,0
66,98595,721,36504,1
46,56257,407,35587,0
60,40710,580,30138,0
23,74433,328,24157,0
42,37577,414,11966,1
46,90530,846,38004,1
39,27506,847,6369,1
64,77121,370,19397,0
64,87033,693,33424,1
67,29442,837,45145,0
59,78216,475,33365,1
56,22410,475,5010,0
41,46154,312,16665,1
61,94202,523,26390,0
68,41515,524,9336,1
46,72718,753,16388,1
33,83446,783,48159,0
56,59695,493,35023,1
44,35421,424,45083,1
61,41008,818,15255,0
46,58785,611,4957,1
41,75952,585,15849,0
38,83552,516,33032,0
35,27005,716,16084,0
35,73737,469,21022,0
26,51811,817,21002,1
63,94722,563,11014,0
51,69920,515,36998,0
48,45120,625,30721,1
28,90610,643,1747,0
49,29123,403,28359,1
41,44666,807,49432,1
37,67565,613,2339,1
69,39352,646,25816,1
44,51626,308,10009,0
56,22659,564,42081,1
51,20633,473,8867,0
67,35716,677,12650,0
54,37632,461,29307,1
22,37366,427,35676,0
62,55278,326,46057,0
23,40377,383,26830,1
50,87152,515,22495,1
28,76173,468,1574,0
27,28616,317,22868,0
32,29622,605,2228,1
39,65160,340,8132,1
46,59163,317,19878,0
48,99112,488,1306,0
35,90787,499,27693,1
34,66278,655,22767,0
68,43419,785,6045,1
34,47577,352,11313,1
23,55557,379,37023,0
49,42645,608,22501,0
26,64516,568,25427,0
69,35306,546,21927,0
43,47968,355,39646,1
48,98131,488,23208,0
34,45065,799,28843,0
34,45920,733,4458,0
40,52636,448,42047,0
33,56359,563,41246,0
47,58413,733,26343,1
55,89655,685,11138,1
65,90847,817,37154,1
22,28944,833,19899,1
61,23048,772,28174,1
65,57212,617,6995,0
60,89656,765,22429,0
68,97189,452,19738,0
44,36000,662,16901,1
49,65654,307,14510,0
23,95496,659,24834,1
65,45534,440,2955,0
24,64221,616,31453,1
22,33339,691,5969,1
40,55306,539,49311,1
35,78134,805,30078,1
69,32459,326,15833,1
52,91717,609,26806,0
62,32208,455,13217,1
21,73546,512,2579,0
58,77991,479,46300,1
55,98571,392,13888,1
27,25876,488,11575,0
65,87011,543,32226,1
33,99316,344,3143,1
69,46636,841,40961,0
21,50978,441,8236,1
34,78467,635,35313,0
49,45191,445,4146,1
23,46901,465,24904,1
66,31329,352,26563,1
44,40056,442,21815,0
21,48025,332,23955,0
68,30895,446,23529,0
30,29332,592,44676,0
33,24682,308,30291,0
56,94831,431,1897,1
29,20613,490,15922,1
34,80391,403,45450,0
56,81497,546,1863,0
30,37519,360,12118,0
60,36202,719,1959,0
43,40083,563,10348,1
55,63322,795,9154,0
27,30013,344,27827,0
62,91605,569,20335,1
55,81763,767,44132,0
22,47341,792,14954,0
35,30819,675,2247,1
29,56761,800,5885,1
67,74007,429,40230,0
37,49173,761,28931,1
59,20056,379,22721,1
38,72389,436,40468,1
35,46920,301,31612,1
38,82467,374,7858,0
44,83897,520,30802,0
43,91532,551,18670,1
32,53387,769,10957,0
43,36041,602,28464,1
41,41258,667,30998,1
46,33066,682,43287,1
28,22613,463,11081,1
50,39219,332,37218,1
54,89093,658,27922,1
22,89707,490,27649,0
25,24982,317,35629,1
51,99068,705,37604,1
53,72760,516,23777,1
24,76758,656,21388,1
26,68562,304,49760,1
43,81033,587,5145,0
65,91273,671,24851,1
39,65670,569,28774,0
63,38957,843,27486,1
65,86692,408,42250,0
28,84074,407,35115,0
59,23868,843,28057,1
33,37151,437,19119,0
21,28606,781,35369,0
26,59338,368,23027,0
27,97011,583,34906,1
68,65304,643,13487,0
47,55654,461,30946,0
35,86397,736,13456,0
54,74109,581,45628,1
43,58998,626,23238,1
68,77369,740,20603,1
69,25990,670,49878,1
44,98183,731,15418,0
35,38350,665,8342,0
55,23286,536,11461,1
24,70147,744,33840,0
64,47620,517,45689,1
57,20217,498,34391,1
37,73098,685,25763,0
51,64305,501,29142,1
58,65742,346,19611,1
30,39256,554,49946,0
47,36416,584,45782,1
62,39871,490,23340,1
26,43171,324,20011,1
26,23078,730,39577,1
35,57630,362,49109,0
24,97654,829,29218,0
68,97746,671,35334,1
60,57062,657,36488,1
27,56748,847,8920,1
69,57151,631,11048,0
65,71176,457,10234,1
67,64689,677,41334,0
46,59630,672,40233,0
51,38998,511,49963,0
22,86346,655,46927,0
48,30647,671,17315,1
62,98740,718,13458,0
33,26033,589,6684,1
38,46361,768,27437,1
50,86360,680,25062,0
31,54495,793,21374,0
33,38616,435,18640,0
44,25680,618,30104,0
49,92281,670,20726,1
25,27605,489,47700,1
55,53530,410,35734,0
39,57329,479,45145,1
33,23305,383,47288,1
25,60538,687,26608,0
64,51394,682,7849,1
34,74044,432,22297,1
58,29733,740,49564,0
42,28612,618,6468,0
29,83866,388,44378,1
69,24436,508,46919,1
60,46559,560,1759,0
46,93850,654,17640,1
65,61393,789,2629,1
25,36335,550,28388,1
49,42715,832,8385,1
42,24165,574,33849,0
69,71790,624,35551,0
23,73029,538,13712,1
48,37999,334,23899,0
58,35505,614,28951,1
34,42388,656,23994,1
67,66461,385,6986,1
34,53890,348,23087,0
63,73517,773,3035,0
31,59857,596,6104,0
29,99639,404,42818,1
58,68149,370,29516,1
67,34337,763,42129,1
64,47683,473,40815,0
26,83269,619,22611,0
21,92754,733,14423,0
45,99330,589,1223,1
36,77360,513,11962,0
35,70764,454,26059,0
54,25397,306,33379,1
37,84949,782,10993,1
23,65031,422,27559,1
23,88269,749,9099,1
57,44838,426,19690,0
37,42425,685,44861,0
69,59119,541,29658,0
58,71664,822,18373,0
21,53125,586,46722,1
27,27311,625,13865,0
46,55169,528,4015,0
67,54042,367,8594,0
59,53756,631,26750,1
39,36401,454,12814,0
50,70890,808,45453,1
63,26628,311,16720,0
34,90657,487,8587,0
33,70065,316,15989,0
40,61525,650,31068,1
46,52398,308,31079,0
47,54239,510,28486,1
45,88699,328,23456,1
29,68647,708,20630,0
61,41755,440,29210,1
68,69069,727,40570,0
32,30601,430,6405,0
30,24017,677,6195,0
26,88145,808,49703,1
54,52850,693,48931,0
61,66787,463,10257,1
39,62010,484,5517,1
26,91244,558,37063,0
22,27973,701,41497,0
35,49913,732,33530,1
37,33356,831,15909,1
36,71893,629,9004,0
48,86333,747,34086,0
41,51582,524,38934,0
28,41135,635,25961,0
30,69914,789,24167,0
30,61577,718,37570,0
30,97608,679,18409,1
29,32624,695,7948,0
48,40247,312,29836,1
44,35507,307,3488,1
39,85025,458,46205,1
53,37151,427,11081,1
24,52315,655,2087,1
23,51104,452,32654,1
62,50298,824,17982,0
32,55953,843,44593,1
38,78364,705,42877,1
43,76581,433,43766,0
40,80837,348,24996,1
26,37461,367,14243,1
54,64219,467,24996,0
62,97338,804,31141,0
22,33501,403,14351,0
50,31070,457,8843,0
29,21626,400,37202,0
47,97346,413,14990,1
62,84569,745,8695,0
54,59414,617,25694,1
60,48860,841,42762,1
44,50460,331,27615,1
69,79970,638,1927,0
37,74584,415,37915,1
49,84286,708,19222,1
56,90309,805,14527,1
32,57812,823,39804,1
51,65977,564,24272,0
69,62088,680,6970,0
29,31630,572,17543,0
39,62075,797,13723,1
66,82244,798,21817,0
66,30100,668,9458,0
37,85242,676,31080,1
22,49103,359,3983,1
60,54096,724,30126,1
25,89659,751,5469,0
59,97766,436,37816,0
68,31807,534,18712,1
36,76723,799,30323,1
37,54951,554,24232,0
47,35427,787,31146,0
27,20153,648,15446,1
28,74734,667,17221,1
28,83813,802,33327,0
43,86351,397,31736,0
52,21119,576,2157,0
63,80612,324,36387,0
67,57933,768,2335,0
38,86745,835,28156,1
58,83810,724,28466,0
32,50022,564,37734,1
35,47372,534,31527,1
48,98101,425,49751,0
58,47235,849,27718,1
51,86573,447,23485,1
29,88869,806,22689,0
28,48718,378,3096,1
66,93440,839,28856,0
39,35555,778,11465,0
28,92993,577,21234,0
54,51488,412,18797,1
24,38863,525,6050,1
51,42305,372,7066,1
58,56374,360,47256,1
23,25203,813,13400,1
55,81182,664,27358,1
39,51767,388,42080,1
63,57772,759,30614,0
49,75620,738,4884,1
30,36699,303,8216,1
32,52293,798,45199,1
66,42425,357,20207,1
50,54282,454,13781,1
50,70882,841,17153,1
38,88721,409,1755,1
44,37622,658,2419,0
52,25455,617,9800,1
29,55692,492,27092,0
67,26796,822,35166,0
44,78534,732,46903,0
46,42423,828,13376,0
23,47007,698,46431,0
43,68121,416,6666,1
31,70261,528,13636,1
30,99445,590,25809,1
56,47692,698,20291,1
33,67049,486,36983,0
49,38721,758,6714,1
58,95658,460,18063,0
33,54026,354,39661,0
46,24501,318,8770,1
40,93376,722,25545,0
25,27289,770,31352,0
40,95696,309,22279,1
34,80639,755,42367,1
65,27190,621,45002,1
34,95972,739,20106,1
28,71678,306,17479,1
68,83772,389,37404,1
33,56440,467,35683,0
44,31260,702,9078,1
35,38297,497,5004,1
21,22445,683,35388,1
42,28976,822,5045,1
54,41275,655,42366,1
60,74386,439,42990,1
23,85985,628,26860,0
46,54195,595,33594,0
34,84168,605,36434,0
61,88131,363,22190,1
28,71428,511,26543,0
69,91301,710,16939,1
36,77587,392,43875,0
62,64268,792,45900,0
41,94673,613,17265,0
30,99807,361,16153,0
45,95251,733,10723,0
58,89228,658,38744,0
42,88585,758,26851,1
69,75298,353,11637,1
68,59866,597,35789,0
67,68378,563,21079,0
66,82519,634,27473,0
24,44636,657,18269,0
24,31590,727,8238,1
50,39990,598,21884,1
22,26669,547,41672,1
49,36773,632,4466,1
63,35648,393,17803,1
56,90152,482,16946,1
41,29867,318,45065,0
41,85788,495,44485,1
68,93588,364,44720,1
41,62674,651,36654,1
24,79437,503,21397,1
21,63532,375,29603,1
46,27865,672,19321,0
22,70657,412,10308,1
29,64628,841,40252,1
65,32705,791,43893,1
38,66057,811,45815,1
68,51786,711,22657,0
68,84383,535,27740,0
62,85179,468,10210,1
61,57422,408,12570,0
31,98754,604,5447,1
45,64237,456,12097,0
46,70450,586,29731,1
56,49792,582,41612,0
62,96978,590,24434,1
55,83871,307,39604,0
58,95992,339,18825,0
23,80197,433,39752,1
61,31899,609,38177,1
55,52244,712,14507,1
60,85179,529,6685,1
42,43584,390,7599,1
28,31020,386,13401,1
35,52983,574,17827,1
65,34251,845,2802,1
27,91780,542,36009,1
39,52947,696,34240,0
60,71838,559,36379,0
62,74731,477,41846,0
37,36760,832,27187,0
21,93581,704,18248,0
65,84646,344,4487,0
49,38211,709,18477,0
33,44156,476,11346,0
68,43961,682,23784,1
49,64186,814,7629,1
61,38711,347,45647,0
62,99046,448,4603,1
26,49520,529,14425,0
25,44825,317,25100,0
54,92808,780,1359,1
31,57504,542,23529,1
29,59238,462,47669,0
58,66883,331,41657,1
60,50642,421,41080,1
61,92056,738,3663,1
29,48299,694,33617,1
28,64046,649,34566,0
64,24576,721,44794,0
60,27183,425,14628,1
23,79100,680,48519,1
33,96350,659,6456,0
39,46352,325,13631,1
54,81924,658,35279,0
52,68406,336,40555,1
69,97132,689,38188,0
36,75552,737,24412,1
56,35544,796,19942,1
38,79418,514,23138,0
34,77173,474,12763,0
50,21085,782,12304,0
22,56497,413,38248,1
33,21487,602,6545,1
47,94076,802,49834,0
37,44989,453,13822,1
51,60105,580,16628,1
35,66369,719,12989,0
40,27102,576,27334,0
25,86545,578,45445,1
27,40766,364,31667,0
38,83794,616,41021,0
31,94509,629,21494,0
52,23079,385,29091,1
47,32167,538,30310,1
46,87722,499,2048,0
57,64279,404,25505,1
65,29398,716,18921,1
48,81140,503,2088,0
22,24518,475,13115,1
40,65452,347,42131,1
24,69456,691,38017,0
33,74290,540,44399,0
44,56222,507,37946,1
68,26082,783,43142,0
58,42111,640,29265,1
60,39939,367,27561,1
68,71826,669,47556,1
65,72582,370,3441,1
49,68819,397,10455,0
56,93076,463,1045,1
22,39533,695,32417,0
61,67430,374,18620,1
38,23347,328,2458,0
69,68479,814,30007,1
28,23949,822,44090,0
35,36888,372,15521,1
61,93301,517,29733,1
37,50084,417,8165,0
43,56174,486,28015,0
22,72669,555,37760,0
26,83996,371,27421,0
49,63664,512,14356,0
47,67634,371,49684,0
57,90793,561,39012,0
69,58291,576,21411,0
54,29910,727,33703,0
38,50604,731,31250,1
62,40883,386,3172,1
30,73726,509,7847,0
58,76017,518,30155,1
64,57083,549,48329,1
37,74467,383,33943,1
33,33271,318,25650,1
68,73931,834,36568,0
62,84456,679,17033,0
47,58574,688,35867,0
22,71121,808,14392,0
54,47679,567,15855,1
51,96794,391,40229,1
43,21759,720,44840,0
27,75718,589,24181,1
58,48628,379,41004,0
53,49675,618,5442,1
32,38665,737,26519,1
65,82268,533,12350,1
32,31226,609,23155,1
39,67982,305,5927,0
29,37507,690,9179,0
30,91367,367,14435,1
37,21234,824,20591,1
60,76028,721,12132,1
59,25956,528,18895,0
